id,age_asvab,hgc_mom,hgc_dad,asvab_general_sci,asvab_arith_reasoning,asvab_word_know,asvab_para_comp,asvab_nmbr_oper,asvab_coding_speed,asvab_autoshop_info,asvab_math_know,asvab_mech_comp,asvab_electr_info,abl_social
5013,17,12,12,54,46,56,56,41,41,46,54,42,53,.45494837
5014,16,12,11,41.455357,35.156311,36.406136,33.356766,46.308014,50.8382,40.688766,41.049904,47.276081,40.757961,-.86368883
5022,17,12,14,54,62,56,53,52,50,55,55,53,53,-.065010935
5025,19,18,14,50.458496,57.843353,44.976532,51.286331,60.241314,54.803143,41.889996,61.578781,57.399925,41.9828,.16927795
5027,18,13,12,51.517006,54.687374,56.261105,37.165054,52.670517,35.582207,60.905636,53.424412,58.52766,52.182442,-.47994122
5029,19,14,16,66.458496,64.843353,58.976532,60.286331,60.241314,65.803146,55.889996,66.578781,63.399925,57.9828,-.15816145
5031,17,12,16,54,53,51,47,47,47,55,49,50,49,-.47777575
5034,19,12,12,56.458496,52.843353,48.976532,51.286331,51.241314,46.803143,61.889996,56.578781,63.399925,65.982803,-.70584565
5036,19,11,16,66.458496,63.843353,58.976532,54.286331,60.241314,68.803146,63.889996,66.578781,59.399925,60.9828,.94521362
5038,16,12,15,49.455357,50.156311,55.406136,54.356766,54.308014,45.8382,47.688766,48.049904,56.276081,52.757961,.033303782
5039,17,12,14,58,51,51,56,48,48,49,55,53,51,.24856594
5041,19,0,0,38.458496,34.843353,35.976532,45.286331,49.241314,54.803143,30.889996,33.578781,38.399925,34.9828,-1.1900735
5043,17,14,9,42,39,44,50,54,50,33,46,35,44,-.94013453
5050,19,12,10,40.458496,37.843353,41.976532,51.286331,51.241314,51.803143,37.889996,46.578781,40.399925,55.9828,-.2434869
5051,16,12,,61.455357,58.156311,53.406136,57.356766,54.308014,42.8382,56.688766,48.049904,68.276077,57.757961,-.29413554
5052,19,12,12,46.458496,60.843353,45.976532,54.286331,60.241314,61.803143,34.889996,64.578781,36.399925,41.9828,-.4856008
5053,18,12,9,45.517006,34.687374,40.261105,52.165054,48.670517,60.582207,38.905636,32.424412,43.52766,36.182442,-1.3769339
5055,18,12,13,47.517006,44.687374,46.261105,55.165054,52.670517,63.582207,42.905636,51.424412,39.52766,36.182442,-.60099816
5056,19,9,7,48.458496,48.843353,49.976532,54.286331,39.241314,44.803143,59.889996,36.578781,55.399925,53.9828,.083952442
5057,16,9,,57.455357,63.156311,57.406136,57.356766,56.308014,55.8382,43.688766,54.049904,56.276081,52.757961,-.86368883
5062,16,12,12,45.455357,55.156311,42.406136,63.356766,54.308014,56.8382,43.688766,60.049904,54.276081,52.757961,-.016290165
5063,18,12,12,37.517006,49.687374,45.261105,43.165054,40.670517,50.582207,42.905636,40.424412,45.52766,36.182442,-.28742132
5066,17,12,12,54,43,55,59,47,53,49,54,42,46,1.0245016
5067,18,12,14,45.517006,56.687374,43.261105,58.165054,60.670517,52.582207,44.905636,54.424412,51.52766,48.182442,-.25168982
5070,18,10,11,43.517006,42.687374,42.261105,46.165054,39.670517,38.582207,37.905636,37.424412,41.52766,48.182442,-.25168982
5073,17,,,50,35,41,41,47,48,40,44,35,39,-1.4104998
5078,18,12,12,37.517006,45.687374,38.261105,49.165054,45.670517,45.582207,46.905636,39.424412,47.52766,43.182442,.69489682
5085,18,12,10,45.517006,35.687374,38.261105,40.165054,26.670517,28.582209,33.905636,32.424412,34.52766,29.182442,-1.0852259
5087,19,11,,38.458496,43.843353,23.97653,30.286331,34.241314,35.803143,32.889996,35.578781,36.399925,34.9828,-.32881236
5089,18,9,,27.517008,34.687374,27.261103,28.165054,26.670517,35.582207,31.905636,36.424412,28.527662,33.182442,-1.0494945
5090,16,9,,31.455357,37.156311,30.406136,30.356766,28.308014,37.8382,40.688766,35.049904,28.276079,35.757961,-1.0343397
5091,16,12,16,39.455357,51.156311,44.406136,60.356766,57.308014,57.8382,38.688766,60.049904,34.276081,35.757961,.48180017
5092,19,12,12,46.458496,45.843353,48.976532,57.286331,50.241314,44.803143,46.889996,46.578781,48.399925,41.9828,.19114693
5093,17,12,12,52,54,54,53,58,54,48,58,50,51,1.8857627
5096,17,10,15,56,55,55,53,50,34,42,57,53,56,.33389145
5097,19,12,12,44.458496,48.843353,39.976532,48.286331,50.241314,54.803143,61.889996,53.578781,61.399925,57.9828,1.1377336
5100,19,16,,56.458496,51.843353,56.976532,54.286331,52.241314,51.803143,43.889996,52.578781,55.399925,55.9828,.11968397
5102,19,16,16,50.458496,49.843353,43.976532,51.286331,56.241314,53.803143,48.889996,47.578781,57.399925,43.9828,-.57092625
5103,18,12,12,49.517006,44.687374,53.261105,52.165054,60.670517,60.582207,42.905636,47.424412,49.52766,50.182442,-.68632358
5104,17,12,12,48,50,52,56,61,59,42,60,40,44,-.44204423
5106,17,12,11,44,46,41,35,47,45,39,40,46,44,.21283448
5107,18,16,16,57.517006,58.687374,51.261105,61.165054,60.670517,55.582207,44.905636,61.424412,49.52766,41.182442,1.6414834
5109,18,12,12,49.517006,44.687374,43.261105,46.165054,38.670517,38.582207,56.905636,32.424412,43.52766,52.182442,.33172593
5110,16,12,12,53.455357,50.156311,44.406136,48.356766,55.308014,50.8382,45.688766,37.049904,38.276081,38.757961,.88070244
5111,19,12,12,58.458496,56.843353,54.976532,60.286331,50.241314,51.803143,37.889996,61.578781,55.399925,48.9828,-.32881236
5114,18,12,12,53.517006,58.687374,59.261105,58.165054,50.670517,52.582207,33.905636,47.424412,52.52766,41.182442,-.2735588
5127,18,12,12,49.517006,49.687374,50.261105,52.165054,49.670517,52.582207,42.905636,42.424412,45.52766,43.182442,.6095714
5128,19,11,10,60.458496,47.843353,54.976532,54.286331,49.241314,51.803143,57.889996,39.578781,55.399925,48.9828,.72496873
5130,18,12,9,43.517006,41.687374,36.261105,40.165054,23.670517,35.582207,42.905636,40.424412,49.52766,36.182442,-.11677038
5131,16,12,11,51.455357,52.156311,57.406136,54.356766,46.308014,42.8382,52.688766,58.049904,51.276081,45.757961,.68818253
5134,18,10,8,47.517006,46.687374,53.261105,43.165054,40.670517,44.582207,38.905636,43.424412,45.52766,41.182442,-.75778657
5142,19,18,11,48.458496,52.843353,49.976532,57.286331,51.241314,51.803143,45.889996,44.578781,46.399925,46.9828,-.15816145
5143,18,16,10,51.517006,60.687374,53.261105,61.165054,56.670517,57.582207,47.905636,50.424412,49.52766,45.182442,-.40847823
5144,19,10,8,54.458496,43.843353,54.976532,42.286331,60.241314,46.803143,55.889996,49.578781,50.399925,50.9828,-.32881236
5146,18,,10,43.517006,37.687374,34.261105,25.165054,28.670517,37.582207,46.905636,34.424412,49.52766,38.182442,-.47994122
5149,18,12,12,59.517006,53.687374,53.261105,55.165054,50.670517,46.582207,64.905632,54.424412,66.527664,57.182442,-.40847823
5152,17,10,12,42,40,44,44,59,53,53,46,44,37,-1.02546
5153,19,11,,48.458496,47.843353,57.976532,54.286331,56.241314,58.803143,43.889996,58.578781,38.399925,39.9828,.61777425
5154,18,8,10,51.517006,44.687374,49.261105,52.165054,40.670517,45.582207,44.905636,43.424412,47.52766,41.182442,-1.6686417
5155,16,8,10,37.455357,37.156311,58.406136,51.356766,50.308014,48.8382,41.688766,43.049904,39.276081,35.757961,.22582375
5156,17,15,14,50,45,55,53,49,45,55,48,68,51,.12750903
5157,16,10,,37.455357,40.156311,43.406136,51.356766,50.308014,49.8382,45.688766,40.049904,47.276081,40.757961,.15436076
5159,19,14,12,52.458496,41.843353,32.976532,51.286331,46.241314,39.803143,52.889996,44.578781,50.399925,48.9828,.24074088
5161,18,12,16,57.517006,48.687374,45.261105,58.165054,54.670517,52.582207,60.905636,47.424412,51.52766,50.182442,.57383984
5162,18,14,12,51.517006,50.687374,56.261105,55.165054,60.670517,60.582207,44.905636,56.424412,36.52766,43.182442,-.067176402
5166,16,16,16,67.455353,67.156311,57.406136,63.356766,53.308014,54.8382,68.688766,66.049904,66.276077,69.757957,1.1724104
5168,19,13,12,62.458496,57.843353,57.976532,48.286331,48.241314,43.803143,63.889996,63.578781,66.399925,60.9828,.48285478
5169,16,,12,53.455357,52.156311,53.406136,57.356766,47.308014,54.8382,49.688766,38.049904,36.276081,43.757961,-.23653512
5174,18,13,12,55.517006,52.687374,54.261105,58.165054,50.670517,48.582207,62.905636,57.424412,54.52766,57.182442,.48851439
5178,19,12,14,44.458496,51.843353,48.976532,57.286331,57.241314,44.803143,54.889996,58.578781,51.399925,46.9828,.422674
5179,17,12,12,48,46,52,47,50,56,40,57,46,46,-1.168386
5180,16,12,12,49.455357,54.156311,45.406136,57.356766,43.308014,47.8382,38.688766,51.049904,47.276081,43.757961,-1.1911281
5183,16,15,18,49.455357,43.156311,52.406136,57.356766,49.308014,57.8382,41.688766,57.049904,38.276081,45.757961,-.13734712
5184,16,12,12,39.455357,44.156311,38.406136,51.356766,43.308014,43.8382,67.688766,44.049904,58.276081,61.757961,.31114921
5185,16,12,12,61.455357,62.156311,57.406136,60.356766,52.308014,48.8382,65.688766,60.049904,64.276077,61.757961,-.50051796
5189,18,4,9,53.517006,45.687374,56.261105,52.165054,42.670517,48.582207,38.905636,37.424412,49.52766,48.182442,-1.1705514
5192,19,12,12,48.458496,37.843353,44.976532,30.286331,40.241314,36.803143,52.889996,42.578781,33.399925,39.9828,-.4856008
5193,17,12,12,56,50,50,53,47,46,53,44,48,42,1.1951525
5194,16,12,12,61.455357,59.156311,53.406136,57.356766,49.308014,49.8382,68.688766,46.049904,64.276077,57.757961,.033303782
5195,19,12,12,40.458496,52.843353,49.976532,54.286331,42.241314,53.803143,45.889996,42.578781,53.399925,46.9828,.20500939
5196,16,12,12,59.455357,60.156311,53.406136,54.356766,55.308014,56.8382,56.688766,62.049904,51.276081,52.757961,-.016290165
5197,17,12,16,56,49,57,56,56,54,53,51,53,63,-.39245027
5201,19,16,16,48.458496,45.843353,56.976532,54.286331,51.241314,48.803143,46.889996,47.578781,46.399925,48.9828,.85988814
5202,18,12,14,55.517006,49.687374,45.261105,37.165054,50.670517,45.582207,42.905636,56.424412,54.52766,43.182442,.93701071
5205,16,14,16,51.455357,51.156311,56.406136,60.356766,44.308014,47.8382,59.688766,55.049904,62.276081,45.757961,.39647466
5209,17,12,12,46,45,41,47,44,54,44,37,40,53,-.16419888
5211,16,12,7,53.455357,39.156311,42.406136,36.356766,30.308014,39.8382,49.688766,35.049904,56.276081,38.757961,.36074322
5214,18,13,13,53.517006,52.687374,54.261105,49.165054,60.670517,47.582207,40.905636,53.424412,37.52766,41.182442,.53810835
5217,17,11,6,62,42,59,53,41,44,67,51,65,63,-.078873381
5220,17,12,13,58,46,43,44,41,46,69,41,67,58,-.32098728
5222,17,11,3,52,50,50,53,52,31,66,41,50,60,-.078873381
5229,19,12,12,56.458496,38.843353,47.976532,51.286331,38.241314,39.803143,59.889996,35.578781,61.399925,53.9828,-.57092625
5230,18,14,12,43.517006,38.687374,40.261105,34.165054,33.670517,41.582207,60.905636,39.424412,56.52766,38.182442,1.3497754
5231,18,12,9,39.517006,33.687374,37.261105,43.165054,39.670517,45.582207,37.905636,39.424412,34.52766,31.182442,-1.2201455
5232,17,,8,38,39,34,29,33,41,40,37,37,37,-1.6168823
5233,18,12,16,47.517006,42.687374,54.261105,49.165054,52.670517,57.582207,46.905636,40.424412,41.52766,45.182442,-.80738056
5234,17,14,13,56,57,55,62,61,62,46,52,46,34,-.40631276
5235,16,10,12,45.455357,47.156311,40.406136,24.356766,40.308014,41.8382,49.688766,30.049904,38.276081,40.757961,-.75649434
5237,17,14,14,52,59,51,56,51,51,64,49,63,60,.81811923
5238,16,4,2,37.455357,44.156311,42.406136,36.356766,30.308014,32.8382,47.688766,37.049904,41.276081,45.757961,-2.2587717
5245,18,5,5,63.517006,50.687374,55.261105,49.165054,48.670517,45.582207,64.905632,61.424412,58.52766,62.182442,1.2287186
5246,17,5,3,50,38,52,47,62,54,48,49,35,37,-.23566183
5247,19,13,12,40.458496,48.843353,44.976532,51.286331,60.241314,62.803143,43.889996,56.578781,40.399925,43.9828,.27647236
5249,18,16,14,55.517006,53.687374,50.261105,52.165054,60.670517,34.582207,60.905636,45.424412,62.52766,57.182442,.36745739
5250,16,16,16,59.455357,58.156311,58.406136,57.356766,61.308014,51.8382,67.688766,58.049904,58.276081,52.757961,.19009225
5252,18,16,16,49.517006,46.687374,47.261105,52.165054,39.670517,53.582207,62.905636,43.424412,60.52766,59.182442,.52424592
5253,17,,9,52,38,51,53,47,28,55,37,48,49,.091777533
5254,16,12,16,49.455357,47.156311,53.406136,42.356766,49.308014,54.8382,68.688766,46.049904,62.276081,57.757961,.55326307
5256,17,11,12,52,40,48,50,42,50,46,41,40,39,-.33484983
5258,17,8,8,38,45,51,44,53,37,39,43,48,44,-1.096923
5260,19,12,12,36.458496,44.843353,39.976532,30.286331,39.241314,29.803144,52.889996,41.578781,38.399925,46.9828,-.89836562
5261,19,9,,34.458496,47.843353,43.976532,48.286331,54.241314,51.803143,34.889996,44.578781,38.399925,34.9828,-.15816145
5266,17,12,12,50,64,42,47,41,41,62,49,65,63,.46881089
5271,19,8,8,44.458496,44.843353,48.976532,45.286331,46.241314,51.803143,37.889996,44.578781,33.399925,36.9828,-1.1404796
5276,18,10,11,37.517006,42.687374,53.261105,46.165054,51.670517,40.582207,42.905636,36.424412,39.52766,48.182442,-.60099816
5277,18,11,7,41.517006,44.687374,38.261105,31.165054,34.670517,42.582207,37.905636,36.424412,45.52766,43.182442,-.80738056
5278,16,11,10,47.455357,41.156311,47.406136,42.356766,39.308014,45.8382,58.688766,40.049904,47.276081,45.757961,-.99860829
5280,18,7,8,43.517006,38.687374,33.261105,46.165054,39.670517,45.582207,35.905636,39.424412,45.52766,48.182442,-1.5337223
5281,19,7,7,40.458496,34.843353,27.97653,39.286331,38.241314,33.803143,57.889996,41.578781,40.399925,43.9828,-.4498693
5284,19,13,13,50.458496,51.843353,44.976532,54.286331,37.241314,38.803143,63.889996,39.578781,57.399925,53.9828,-.86263412
5286,18,10,10,45.517006,41.687374,45.261105,52.165054,33.670517,39.582207,44.905636,39.424412,37.52766,38.182442,-1.4622593
5291,18,12,14,39.517006,42.687374,36.261105,28.165054,39.670517,26.582209,47.905636,39.424412,47.52766,45.182442,-1.0137631
5292,19,12,12,50.458496,40.843353,52.976532,54.286331,49.241314,44.803143,45.889996,52.578781,38.399925,55.9828,-.77730864
5293,16,8,,35.455357,43.156311,39.406136,39.356766,39.308014,46.8382,43.688766,38.049904,39.276081,40.757961,-.70690042
5297,18,,,39.517006,38.687374,37.261105,31.165054,21.670517,37.582207,60.905636,42.424412,58.52766,57.182442,-.52953517
5298,17,11,10,48,49,47,47,41,42,39,44,48,49,-.35671878
5300,16,10,14,49.455357,48.156311,51.406136,48.356766,47.308014,32.8382,52.688766,48.049904,54.276081,43.757961,-.065884158
5301,17,12,12,62,51,61,62,54,65,51,55,48,58,-1.5454192
5303,19,12,12,56.458496,40.843353,54.976532,48.286331,45.241314,32.803143,61.889996,44.578781,51.399925,55.9828,.41139185
5305,18,12,9,41.517006,44.687374,34.261105,43.165054,59.670517,54.582207,44.905636,48.424412,39.52766,48.182442,-.94230002
5306,16,9,9,51.455357,48.156311,45.406136,36.356766,46.308014,39.8382,58.688766,41.049904,45.276081,52.757961,.36074322
5308,18,5,12,45.517006,34.687374,38.261105,31.165054,50.670517,52.582207,37.905636,34.424412,41.52766,38.182442,-1.2558769
5310,17,16,16,64,61,61,53,62,51,58,55,57,49,.21283448
5313,16,12,10,45.455357,48.156311,51.406136,51.356766,51.308014,50.8382,52.688766,46.049904,58.276081,52.757961,.19009225
5314,17,16,16,56,46,54,41,61,54,49,52,42,37,-.16419888
5316,18,16,14,61.517006,58.687374,56.261105,58.165054,54.670517,61.582207,64.905632,59.424412,66.527664,64.182442,-.11677038
5317,17,16,12,52,57,56,59,50,59,48,44,48,49,.41921687
5318,18,12,12,63.517006,61.687374,59.261105,46.165054,56.670517,57.582207,56.905636,61.424412,58.52766,57.182442,.17493749
5319,18,16,14,57.517006,64.687378,60.261105,58.165054,58.670517,56.582207,51.905636,65.424408,69.527664,55.182442,1.0223361
5320,19,9,8,44.458496,40.843353,30.97653,30.286331,35.241314,41.803143,46.889996,30.578779,40.399925,41.9828,.048221007
5329,19,12,12,46.458496,40.843353,40.976532,45.286331,36.241314,26.803144,55.889996,36.578781,55.399925,60.9828,-.72771466
5330,17,12,12,52,59,47,59,58,56,49,46,48,53,-.16419888
5336,18,12,12,45.517006,46.687374,40.261105,61.165054,39.670517,42.582207,58.905636,36.424412,51.52766,45.182442,-.65059215
5338,18,10,10,45.517006,39.687374,47.261105,58.165054,39.670517,48.582207,42.905636,42.424412,45.52766,57.182442,-.72205508
5341,18,12,12,51.517006,63.687374,54.261105,55.165054,55.670517,58.582207,47.905636,65.424408,49.52766,50.182442,.24640048
5342,17,12,12,50,59,52,50,49,59,44,58,52,60,-.27139333
5344,17,12,16,56,49,54,50,47,35,64,43,59,58,-.68415815
5346,18,12,16,53.517006,50.687374,51.261105,61.165054,54.670517,52.582207,64.905632,45.424412,58.52766,64.182442,.38131991
5347,18,13,12,45.517006,46.687374,49.261105,49.165054,47.670517,49.582207,58.905636,45.424412,54.52766,59.182442,.33172593
5348,16,14,16,55.455357,55.156311,55.406136,48.356766,52.308014,54.8382,52.688766,62.049904,58.276081,50.757961,-.17307861
5351,17,12,12,56,57,56,56,49,56,51,63,53,49,-.11460488
5353,17,9,14,48,53,54,53,48,46,42,44,46,37,.83198172
5356,18,8,9,65.517006,48.687374,54.261105,55.165054,46.670517,35.582207,65.905632,53.424412,60.52766,64.182442,.29599443
5357,16,7,7,49.455357,39.156311,44.406136,39.356766,44.308014,41.8382,65.688766,44.049904,43.276081,50.757961,-1.361779
5358,17,12,12,60,51,56,59,50,47,64,58,59,58,-.8905406
5360,18,12,12,43.517006,50.687374,46.261105,49.165054,51.670517,54.582207,44.905636,53.424412,54.52766,43.182442,-1.0494945
5361,19,11,5,50.458496,38.843353,51.976532,54.286331,42.241314,41.803143,55.889996,41.578781,44.399925,55.9828,.36179787
5363,19,11,12,50.458496,41.843353,41.976532,45.286331,37.241314,41.803143,54.889996,46.578781,53.399925,46.9828,-.64238924
5364,18,11,12,39.517006,42.687374,41.261105,40.165054,38.670517,40.582207,49.905636,39.424412,52.52766,43.182442,-1.2201455
5365,16,11,12,43.455357,41.156311,38.406136,39.356766,42.308014,45.8382,58.688766,40.049904,54.276081,35.757961,-.37946102
5366,19,14,9,62.458496,64.843353,53.976532,60.286331,44.241314,47.803143,61.889996,58.578781,68.399925,57.9828,.65350574
5367,17,,9,52,61,50,56,41,49,58,63,67,58,-.35671878
5369,19,10,12,44.458496,53.843353,47.976532,54.286331,56.241314,55.803143,43.889996,55.578781,51.399925,46.9828,-.57092625
5370,17,10,12,36,40,37,44,46,46,46,44,55,32,-.47777575
5373,19,16,16,52.458496,60.843353,57.976532,57.286331,50.241314,53.803143,46.889996,63.578781,59.399925,55.9828,-.13629247
5374,16,15,16,47.455357,55.156311,55.406136,54.356766,54.308014,51.8382,45.688766,58.049904,53.276081,40.757961,-.70690042
5376,17,12,8,56,57,57,59,48,54,49,49,50,49,-.089460194
5378,16,12,12,41.455357,44.156311,48.406136,60.356766,42.308014,56.8382,41.688766,38.049904,47.276081,50.757961,-.32986704
5379,19,12,8,38.458496,43.843353,36.976532,45.286331,59.241314,50.803143,55.889996,44.578781,50.399925,36.9828,-1.5175129
5380,18,12,8,37.517006,38.687374,36.261105,31.165054,39.670517,44.582207,38.905636,47.424412,43.52766,36.182442,-.80738056
5381,16,12,12,55.455357,65.156311,61.406136,60.356766,61.308014,55.8382,43.688766,60.049904,49.276081,54.757961,-.87755126
5382,19,9,9,52.458496,48.843353,54.976532,60.286331,39.241314,44.803143,64.889992,41.578781,61.399925,60.9828,-.4856008
5383,19,8,12,44.458496,55.843353,41.976532,45.286331,60.241314,54.803143,52.889996,47.578781,57.399925,50.9828,-1.0194227
5384,18,8,12,45.517006,63.687374,50.261105,46.165054,49.670517,48.582207,58.905636,45.424412,66.527664,55.182442,-.25168982
5385,16,8,12,47.455357,43.156311,57.406136,45.356766,59.308014,63.8382,45.688766,48.049904,43.276081,47.757961,-.46478644
5386,19,14,12,38.458496,59.843353,53.976532,51.286331,60.241314,55.803143,30.889996,64.578781,38.399925,48.9828,-.74157721
5387,19,12,8,54.458496,53.843353,51.976532,54.286331,60.241314,47.803143,43.889996,53.578781,48.399925,55.9828,-.89836562
5388,17,12,8,56,65,61,59,62,69,49,62,48,46,.7466563
5393,17,12,12,62,61,55,56,62,66,51,62,48,53,.86771321
5394,18,12,12,51.517006,56.687374,47.261105,58.165054,51.670517,48.582207,56.905636,53.424412,64.527664,59.182442,-.68632358
5395,16,12,12,51.455357,56.156311,44.406136,57.356766,56.308014,48.8382,52.688766,54.049904,49.276081,57.757961,-.67116886
5398,17,8,8,52,58,54,62,52,52,66,54,59,56,.28429744
5399,18,12,8,51.517006,61.687374,46.261105,46.165054,49.670517,54.582207,55.905636,53.424412,51.52766,59.182442,.53810835
5403,18,12,18,49.517006,46.687374,51.261105,49.165054,60.670517,60.582207,35.905636,45.424412,41.52766,45.182442,-.49380371
5405,18,17,8,59.517006,50.687374,53.261105,58.165054,58.670517,56.582207,60.905636,43.424412,62.52766,52.182442,-.56526667
